External ID,Internal Reference,Sales Price,Cost
point_of_sale.56DH456E,56DH456E,2730.0,2730.0
point_of_sale.56DJ04X3,56DJ04X3,2470.0,2470.0
point_of_sale.56DJ057T,56DJ057T,7040.0,7040.0
point_of_sale.56DJ3X1Y,56DJ3X1Y,19050.0,19050.0
point_of_sale.56DJ3Y1Y,56DJ3Y1Y,18710.0,18710.0
point_of_sale.56DJ4E1Y,56DJ4E1Y,435.0,435.0
point_of_sale.56DK057Q,56DK057Q,2320.0,2320.0
point_of_sale.56DK05X3,56DK05X3,10710.0,10710.0
point_of_sale.56DK31Y9,56DK31Y9,5920.0,5920.0
point_of_sale.56DK32Y9,56DK32Y9,6060.0,6060.0
point_of_sale.56DK33Y9,56DK33Y9,14580.0,14580.0
point_of_sale.56DK4527,56DK4527,6660.0,6660.0
point_of_sale.56DK452V,56DK452V,6410.0,6410.0
point_of_sale.56DK455N,56DK455N,7440.0,7440.0
point_of_sale.56DK455Y,56DK455Y,4540.0,4540.0
point_of_sale.56DK45X3,56DK45X3,6270.0,6270.0
point_of_sale.56DT044R,56DT044R,5160.0,5160.0
point_of_sale.56DT054R,56DT054R,10030.0,10030.0
point_of_sale.56DT056T,56DT056T,11560.0,11560.0
point_of_sale.56DT05X3,56DT05X3,5600.0,5600.0
point_of_sale.56DT074X,56DT074X,3160.0,3160.0
point_of_sale.56DT084X,56DT084X,1250.0,1250.0
point_of_sale.56DT104R,56DT104R,6340.0,6340.0
point_of_sale.56DT106T,56DT106T,6560.0,6560.0
point_of_sale.56DT10X3,56DT10X3,2720.0,2720.0
point_of_sale.56DT114R,56DT114R,6360.0,6360.0
point_of_sale.56DT116T,56DT116T,6580.0,6580.0
point_of_sale.56DT11X3,56DT11X3,4405.0,4405.0
point_of_sale.56DT124X,56DT124X,4940.0,4940.0
point_of_sale.56DT134X,56DT134X,5220.0,5220.0
point_of_sale.56DT1RX3,56DT1RX3,6440.0,6440.0
point_of_sale.56DT224R,56DT224R,6630.0,6630.0
point_of_sale.56DT226T,56DT226T,9375.0,9375.0
point_of_sale.56DT22X3,56DT22X3,4920.0,4920.0
point_of_sale.56DT2Z5N,56DT2Z5N,38630.0,38630.0
point_of_sale.56DT3133,56DT3133,3410.0,3410.0
point_of_sale.56DT344R,56DT344R,10680.0,10680.0
point_of_sale.56DT354R,56DT354R,4200.0,4200.0
point_of_sale.56DT366B,56DT366B,3030.0,3030.0
point_of_sale.56DT3X1Y,56DT3X1Y,5440.0,5440.0
point_of_sale.56DT3Y1Y,56DT3Y1Y,9510.0,9510.0
point_of_sale.56DT4J1Y,56DT4J1Y,6470.0,6470.0
point_of_sale.56DT4K1Y,56DT4K1Y,8810.0,8810.0
point_of_sale.56DT576T,56DT576T,12205.0,12205.0
point_of_sale.56DT57X3,56DT57X3,5940.0,5940.0
point_of_sale.56DT586T,56DT586T,12155.0,12155.0
point_of_sale.56DT656T,56DT656T,8415.0,8415.0
point_of_sale.56DT65X3,56DT65X3,5645.0,5645.0
point_of_sale.56DU0323,56DU0323,13405.0,13405.0
point_of_sale.56DU0423,56DU0423,40080.0,40080.0
point_of_sale.56GF012V,56GF012V,2585.0,2585.0
point_of_sale.56JD053F,56JD053F,4270.0,4270.0
point_of_sale.56JD057Q,56JD057Q,5470.0,5470.0
point_of_sale.56JD05X3,56JD05X3,3630.0,3630.0
point_of_sale.56JD2DX3,56JD2DX3,770.0,770.0
point_of_sale.56JD2EX3,56JD2EX3,1490.0,1490.0
point_of_sale.56JD3X1Y,56JD3X1Y,4930.0,4930.0
point_of_sale.56JD3Y1Y,56JD3Y1Y,5300.0,5300.0
point_of_sale.56JE1X3V,56JE1X3V,650.0,650.0
point_of_sale.56JF141V,56JF141V,530.0,530.0
point_of_sale.56JF14W3,56JF14W3,825.0,825.0
point_of_sale.56JF151V,56JF151V,530.0,530.0
point_of_sale.56JF15W3,56JF15W3,540.0,540.0
point_of_sale.56JF181Y,56JF181Y,1680.0,1680.0
point_of_sale.56JF191Y,56JF191Y,2130.0,2130.0
point_of_sale.56JF201V,56JF201V,2640.0,2640.0
point_of_sale.56JF20W3,56JF20W3,3350.0,3350.0
point_of_sale.56JF211V,56JF211V,2640.0,2640.0
point_of_sale.56JF21W3,56JF21W3,2670.0,2670.0
point_of_sale.56JF221V,56JF221V,3120.0,3120.0
point_of_sale.56JF22W3,56JF22W3,3170.0,3170.0
point_of_sale.56JF246B,56JF246B,2150.0,2150.0
point_of_sale.56JF256B,56JF256B,2150.0,2150.0
point_of_sale.56JF3832,56JF3832,3210.0,3210.0
point_of_sale.56JF384R,56JF384R,3280.0,3280.0
point_of_sale.56JF385N,56JF385N,2780.0,2780.0
point_of_sale.56JF385Y,56JF385Y,2590.0,2590.0
point_of_sale.56JF3932,56JF3932,3090.0,3090.0
point_of_sale.56JF394R,56JF394R,7130.0,7130.0
point_of_sale.56JF395N,56JF395N,2910.0,2910.0
point_of_sale.56JF395Y,56JF395Y,2440.0,2440.0
point_of_sale.56JG05X3,56JG05X3,15370.0,15370.0
point_of_sale.56JG104X,56JG104X,6330.0,6330.0
point_of_sale.56JG114X,56JG114X,3940.0,3940.0
point_of_sale.56JG124X,56JG124X,5470.0,5470.0
point_of_sale.56JG134X,56JG134X,5430.0,5430.0
point_of_sale.56JG14X3,56JG14X3,3330.0,3330.0
point_of_sale.56JG15X3,56JG15X3,2780.0,2780.0
point_of_sale.56JG221T,56JG221T,12560.0,12560.0
point_of_sale.56JG22X3,56JG22X3,19570.0,19570.0
point_of_sale.56JH042V,56JH042V,4580.0,4580.0
point_of_sale.56JH043F,56JH043F,1780.0,1780.0
point_of_sale.56JH045N,56JH045N,2470.0,2470.0
point_of_sale.56JH047A,56JH047A,2590.0,2590.0
point_of_sale.56JH04X3,56JH04X3,3200.0,3200.0
point_of_sale.56JH052V,56JH052V,5070.0,5070.0
point_of_sale.56JH057A,56JH057A,17090.0,17090.0
point_of_sale.56JH057M,56JH057M,5070.0,5070.0
point_of_sale.56JH05X3,56JH05X3,11180.0,11180.0
point_of_sale.56JH45X3,56JH45X3,3430.0,3430.0
point_of_sale.56JH706S,56JH706S,3780.0,3780.0
point_of_sale.56JK0123,56JK0123,12290.0,12290.0
point_of_sale.56JK2323,56JK2323,43760.0,43760.0
point_of_sale.56JL0101,56JL0101,1660.0,1660.0
point_of_sale.56JL0201,56JL0201,1770.0,1770.0
point_of_sale.56JL023G,56JL023G,5590.0,5590.0
point_of_sale.56JL0401,56JL0401,8490.0,8490.0
point_of_sale.56JL0601,56JL0601,1710.0,1710.0
point_of_sale.56JL0701,56JL0701,4670.0,4670.0
point_of_sale.56JL104R,56JL104R,11390.0,11390.0
point_of_sale.56JL105N,56JL105N,27570.0,27570.0
point_of_sale.56JL105Y,56JL105Y,5750.0,5750.0
point_of_sale.56JL10X3,56JL10X3,7880.0,7880.0
point_of_sale.56JL144R,56JL144R,2470.0,2470.0
point_of_sale.56JL145N,56JL145N,1850.0,1850.0
point_of_sale.56JL14X3,56JL14X3,1980.0,1980.0
point_of_sale.56JL154R,56JL154R,2820.0,2820.0
point_of_sale.56JL155N,56JL155N,770.0,770.0
point_of_sale.56JL15X3,56JL15X3,1660.0,1660.0
point_of_sale.56JL1W3V,56JL1W3V,5090.0,5090.0
point_of_sale.56JL1X3V,56JL1X3V,310.0,310.0
point_of_sale.56JL2042,56JL2042,18240.0,18240.0
point_of_sale.56JL2045,56JL2045,15400.0,15400.0
point_of_sale.56JL2046,56JL2046,16720.0,16720.0
point_of_sale.56JL2047,56JL2047,16470.0,16470.0
point_of_sale.56JL2142,56JL2142,14990.0,14990.0
point_of_sale.56JL2145,56JL2145,14010.0,14010.0
point_of_sale.56JL2146,56JL2146,14700.0,14700.0
point_of_sale.56JL2147,56JL2147,19700.0,19700.0
point_of_sale.56JL224R,56JL224R,4080.0,4080.0
point_of_sale.56JL225N,56JL225N,1470.0,1470.0
point_of_sale.56JL22X3,56JL22X3,14660.0,14660.0
point_of_sale.56JL243G,56JL243G,195.0,195.0
point_of_sale.56JL253G,56JL253G,195.0,195.0
point_of_sale.56JL315X,56JL315X,12050.0,12050.0
point_of_sale.56JL325X,56JL325X,10820.0,10820.0
point_of_sale.56JL335X,56JL335X,13650.0,13650.0
point_of_sale.56JL3831,56JL3831,7910.0,7910.0
point_of_sale.56JL384R,56JL384R,4480.0,4480.0
point_of_sale.56JL385Y,56JL385Y,3950.0,3950.0
point_of_sale.56JL386T,56JL386T,3370.0,3370.0
point_of_sale.56JL3931,56JL3931,5390.0,5390.0
point_of_sale.56JL394R,56JL394R,6470.0,6470.0
point_of_sale.56JL395Y,56JL395Y,4250.0,4250.0
point_of_sale.56JL396T,56JL396T,10910.0,10910.0
point_of_sale.56JL3X1Y,56JL3X1Y,6370.0,6370.0
point_of_sale.56JL3Y1Y,56JL3Y1Y,9370.0,9370.0
point_of_sale.56JL4J1Y,56JL4J1Y,10300.0,10300.0
point_of_sale.56JL4K1Y,56JL4K1Y,6860.0,6860.0
point_of_sale.56JL4L1Y,56JL4L1Y,1110.0,1110.0
point_of_sale.56JL4M1Y,56JL4M1Y,400.0,400.0
point_of_sale.56JL664X,56JL664X,1140.0,1140.0
point_of_sale.56JL674X,56JL674X,990.0,990.0
point_of_sale.56JL6F1Y,56JL6F1Y,4240.0,4240.0
point_of_sale.56JP0231,56JP0231,2820.0,2820.0
point_of_sale.56JP024U,56JP024U,1900.0,1900.0
point_of_sale.56JP0331,56JP0331,2850.0,2850.0
point_of_sale.56JP034U,56JP034U,2350.0,2350.0
point_of_sale.56JP055S,56JP055S,7170.0,7170.0
point_of_sale.56JP05X3,56JP05X3,2900.0,2900.0
point_of_sale.56JP105S,56JP105S,1570.0,1570.0
point_of_sale.56JP115S,56JP115S,1620.0,1620.0
point_of_sale.56JP141T,56JP141T,2470.0,2470.0
point_of_sale.56JP14X3,56JP14X3,3750.0,3750.0
point_of_sale.56JP151T,56JP151T,2920.0,2920.0
point_of_sale.56JP15X3,56JP15X3,1650.0,1650.0
point_of_sale.56JP23X3,56JP23X3,52070.0,52070.0
point_of_sale.56JP4B1T,56JP4B1T,835.0,835.0
point_of_sale.56JP4BX3,56JP4BX3,960.0,960.0
point_of_sale.56JP4C1T,56JP4C1T,1610.0,1610.0
point_of_sale.56JP4CX3,56JP4CX3,950.0,950.0
point_of_sale.56JP4D1T,56JP4D1T,390.0,390.0
point_of_sale.56JP4DX3,56JP4DX3,300.0,300.0
point_of_sale.56JP64X3,56JP64X3,39150.0,39150.0
point_of_sale.56JU141T,56JU141T,5640.0,5640.0
point_of_sale.56JU151T,56JU151T,3500.0,3500.0
point_of_sale.56JY144X,56JY144X,8880.0,8880.0
point_of_sale.56JY154X,56JY154X,9130.0,9130.0
point_of_sale.56JY46X3,56JY46X3,400.0,400.0
point_of_sale.56JY47X3,56JY47X3,170.0,170.0
point_of_sale.56JY534X,56JY534X,280.0,280.0
point_of_sale.56JZ0123,56JZ0123,19910.0,19910.0
point_of_sale.56JZ056N,56JZ056N,4630.0,4630.0
point_of_sale.56JZ056P,56JZ056P,2540.0,2540.0
point_of_sale.56JZ05X3,56JZ05X3,5030.0,5030.0
point_of_sale.56JZ1X3N,56JZ1X3N,250.0,250.0
point_of_sale.56JZ2323,56JZ2323,12840.0,12840.0
point_of_sale.56JZ2Y7D,56JZ2Y7D,7950.0,7950.0
point_of_sale.56JZ2Z7D,56JZ2Z7D,17810.0,17810.0
point_of_sale.56JZ3A7D,56JZ3A7D,8650.0,8650.0
point_of_sale.56PA0123,56PA0123,47760.0,47760.0
point_of_sale.56PA053E,56PA053E,5200.0,5200.0
point_of_sale.56PA056C,56PA056C,6650.0,6650.0
point_of_sale.56PA056D,56PA056D,10050.0,10050.0
point_of_sale.56PA056E,56PA056E,2070.0,2070.0
point_of_sale.56PA2323,56PA2323,19800.0,19800.0
point_of_sale.56PA6JX3,56PA6JX3,9740.0,9740.0
point_of_sale.56PD06X3,56PD06X3,3990.0,3990.0
point_of_sale.56PD4HX3,56PD4HX3,11840.0,11840.0
point_of_sale.56PF703B,56PF703B,1480.0,1480.0
point_of_sale.56PF703E,56PF703E,2840.0,2840.0
point_of_sale.56PF706S,56PF706S,3035.0,3035.0
point_of_sale.56PF773F,56PF773F,1910.0,1910.0
point_of_sale.58038022000,58038022000,1000.0,1000.0
point_of_sale.58507012000,58507012000,6610.0,6610.0
point_of_sale.59010005,59010005,45.0,45.0
point_of_sale.59010007,59010007,35.0,35.0
point_of_sale.59010010,59010010,25.0,25.0
point_of_sale.59010012,59010012,25.0,25.0
point_of_sale.59010013,59010013,55.0,55.0
point_of_sale.59020001,59020001,20.0,20.0
point_of_sale.59040003,59040003,95.0,95.0
point_of_sale.59040005,59040005,760.0,760.0
point_of_sale.59040006,59040006,855.0,855.0
point_of_sale.59040014,59040014,15.0,15.0
point_of_sale.59040017,59040017,115.0,115.0
point_of_sale.59040018,59040018,135.0,135.0
point_of_sale.59040023,59040023,95.0,95.0
point_of_sale.59040024,59040024,45.0,45.0
point_of_sale.59040025,59040025,35.0,35.0
point_of_sale.59040027,59040027,10.0,10.0
point_of_sale.59040028,59040028,15.0,15.0
point_of_sale.59040029,59040029,55.0,55.0
point_of_sale.59040038,59040038,35.0,35.0
point_of_sale.59040040,59040040,260.0,260.0
point_of_sale.59040041,59040041,190.0,190.0
point_of_sale.59040043,59040043,340.0,340.0
point_of_sale.59040048,59040048,135.0,135.0
point_of_sale.59040050,59040050,390.0,390.0
point_of_sale.59050002,59050002,1370.0,1370.0
point_of_sale.59050008,59050008,1310.0,1310.0
point_of_sale.59100002,59100002,25.0,25.0
point_of_sale.59110002,59110002,55.0,55.0
point_of_sale.59110008,59110008,85.0,85.0
point_of_sale.59120003,59120003,95.0,95.0
point_of_sale.59150003,59150003,250.0,250.0
point_of_sale.59150005,59150005,15.0,15.0
point_of_sale.59150006,59150006,15.0,15.0
point_of_sale.59150012,59150012,115.0,115.0
point_of_sale.59150014,59150014,180.0,180.0
point_of_sale.59190002,59190002,550.0,550.0
point_of_sale.59200001,59200001,1560.0,1560.0
point_of_sale.59200006,59200006,930.0,930.0
point_of_sale.59200007,59200007,1950.0,1950.0
point_of_sale.59200012,59200012,1140.0,1140.0
point_of_sale.59200027,59200027,670.0,670.0
point_of_sale.59200028,59200028,2230.0,2230.0
point_of_sale.59200029,59200029,2270.0,2270.0
point_of_sale.59200034,59200034,395.0,395.0
point_of_sale.59200036,59200036,640.0,640.0
point_of_sale.59210006,59210006,135.0,135.0
point_of_sale.59210008,59210008,95.0,95.0
point_of_sale.59210012,59210012,155.0,155.0
point_of_sale.59210013,59210013,10.0,10.0
point_of_sale.59210014,59210014,10.0,10.0
point_of_sale.59210015,59210015,15.0,15.0
point_of_sale.59210017,59210017,45.0,45.0
point_of_sale.59210019,59210019,10.0,10.0
point_of_sale.59210023,59210023,70.0,70.0
point_of_sale.59210024,59210024,75.0,75.0
point_of_sale.60111415,60111415,30.0,30.0
point_of_sale.60111417,60111417,35.0,35.0
point_of_sale.60111420,60111420,55.0,55.0
point_of_sale.60111534,60111534,65.0,65.0
point_of_sale.70007040000,70007040000,54470.0,54470.0
point_of_sale.70007940000,70007940000,67870.0,67870.0
point_of_sale.70013030000,70013030000,14380.0,14380.0
point_of_sale.72006021000,72006021000,3400.0,3400.0
point_of_sale.72106015000,72106015000,11470.0,11470.0
point_of_sale.77036035172,77036035172,2390.0,2390.0
point_of_sale.77036035176,77036035176,2390.0,2390.0
point_of_sale.77036035180,77036035180,2390.0,2390.0
point_of_sale.77036035184,77036035184,2390.0,2390.0
point_of_sale.77036035188,77036035188,2390.0,2390.0
point_of_sale.77036035192,77036035192,2390.0,2390.0
point_of_sale.77036035196,77036035196,2390.0,2390.0
point_of_sale.77036035200,77036035200,2390.0,2390.0
point_of_sale.77036035204,77036035204,2390.0,2390.0
point_of_sale.77036035208,77036035208,2390.0,2390.0
point_of_sale.77036035212,77036035212,2390.0,2390.0
point_of_sale.77036035216,77036035216,2390.0,2390.0
point_of_sale.77036035220,77036035220,2390.0,2390.0
point_of_sale.77036035224,77036035224,2390.0,2390.0
point_of_sale.77036035228,77036035228,2390.0,2390.0
point_of_sale.77036035236,77036035236,2390.0,2390.0
point_of_sale.77036035240,77036035240,2390.0,2390.0
point_of_sale.77036035244,77036035244,2390.0,2390.0
point_of_sale.77036035248,77036035248,2390.0,2390.0
point_of_sale.77036035252,77036035252,2390.0,2390.0
point_of_sale.77036035256,77036035256,2390.0,2390.0
point_of_sale.77036035260,77036035260,2390.0,2390.0
point_of_sale.77036054150,77036054150,3380.0,3380.0
point_of_sale.77336053050,77336053050,1840.0,1840.0
point_of_sale.77338005100,77338005100,5550.0,5550.0
point_of_sale.77736053000,77736053000,6770.0,6770.0
point_of_sale.77839093000,77839093000,8630.0,8630.0
point_of_sale.78141013190,78141013190,7990.0,7990.0
point_of_sale.79002923100,79002923100,14610.0,14610.0
point_of_sale.81207090100,81207090100,24640.0,24640.0
point_of_sale.90101000010,90101000010,25460.0,25460.0
point_of_sale.91010378,91010378,54520.0,54520.0
point_of_sale.AA101003,AA101003,22530.0,22530.0
point_of_sale.AA101004,AA101004,105.0,105.0
point_of_sale.AA101009,AA101009,805.0,805.0
point_of_sale.AA101013,AA101013,445.0,445.0
point_of_sale.AA101015,AA101015,290.0,290.0
point_of_sale.AA101025,AA101025,350.0,350.0
point_of_sale.AA101031,AA101031,4440.0,4440.0
point_of_sale.AA101033,AA101033,23740.0,23740.0
point_of_sale.AA101035,AA101035,1100.0,1100.0
point_of_sale.AA101046,AA101046,9630.0,9630.0
point_of_sale.AA101048,AA101048,19130.0,19130.0
point_of_sale.AA101050,AA101050,12310.0,12310.0
point_of_sale.AA101051,AA101051,8080.0,8080.0
point_of_sale.AA101052,AA101052,7980.0,7980.0
point_of_sale.AA101053,AA101053,6600.0,6600.0
point_of_sale.AA101054,AA101054,1190.0,1190.0
point_of_sale.AA101055,AA101055,95.0,95.0
point_of_sale.AA101056,AA101056,4180.0,4180.0
point_of_sale.AA101057,AA101057,9330.0,9330.0
point_of_sale.AA101058,AA101058,220.0,220.0
point_of_sale.AA101061,AA101061,220.0,220.0
point_of_sale.AA101062,AA101062,20820.0,20820.0
point_of_sale.AA101063,AA101063,14880.0,14880.0
point_of_sale.AA101066,AA101066,5810.0,5810.0
point_of_sale.AA101073,AA101073,1220.0,1220.0
point_of_sale.AA101074,AA101074,5440.0,5440.0
point_of_sale.AA101076,AA101076,400.0,400.0
point_of_sale.AA101077,AA101077,1880.0,1880.0
point_of_sale.AA101084,AA101084,85.0,85.0
point_of_sale.AA101108,AA101108,2160.0,2160.0
point_of_sale.AA101116,AA101116,1690.0,1690.0
point_of_sale.AA101122,AA101122,6900.0,6900.0
point_of_sale.AA101123,AA101123,105.0,105.0
point_of_sale.AA101124,AA101124,90.0,90.0
point_of_sale.AA101127,AA101127,1160.0,1160.0
point_of_sale.AA101128,AA101128,1055.0,1055.0
point_of_sale.AA101132,AA101132,1520.0,1520.0
point_of_sale.AA101134,AA101134,1390.0,1390.0
point_of_sale.AA101135,AA101135,490.0,490.0
point_of_sale.AA101137,AA101137,400.0,400.0
point_of_sale.AA101138,AA101138,360.0,360.0
point_of_sale.AA101139,AA101139,45.0,45.0
point_of_sale.AA101140,AA101140,25.0,25.0
point_of_sale.AA101142,AA101142,340.0,340.0
point_of_sale.AA101143,AA101143,260.0,260.0
point_of_sale.AA101145,AA101145,1460.0,1460.0
point_of_sale.AA101150,AA101150,2540.0,2540.0
point_of_sale.AA101154,AA101154,360.0,360.0
point_of_sale.AA101155,AA101155,4930.0,4930.0
point_of_sale.AA101156,AA101156,160.0,160.0
point_of_sale.AA101157,AA101157,45.0,45.0
point_of_sale.AA101162,AA101162,1000.0,1000.0
point_of_sale.AA101168,AA101168,240.0,240.0
point_of_sale.AA101194,AA101194,1350.0,1350.0
point_of_sale.AA101205,AA101205,815.0,815.0
point_of_sale.AA101206,AA101206,2090.0,2090.0
point_of_sale.AA101207,AA101207,2840.0,2840.0
point_of_sale.AA101208,AA101208,2180.0,2180.0
point_of_sale.AA101209,AA101209,465.0,465.0
point_of_sale.AA101210,AA101210,770.0,770.0
point_of_sale.AA101210K,AA101210K,9390.0,9390.0
point_of_sale.AA101211,AA101211,260.0,260.0
point_of_sale.AA101212,AA101212,280.0,280.0
point_of_sale.AA101213,AA101213,1060.0,1060.0
point_of_sale.AA101215,AA101215,320.0,320.0
point_of_sale.AA101216,AA101216,150.0,150.0
point_of_sale.AA101217,AA101217,1730.0,1730.0
point_of_sale.AA101220,AA101220,200.0,200.0
point_of_sale.AA101221,AA101221,380.0,380.0
point_of_sale.AA101226,AA101226,50.0,50.0
point_of_sale.AA101228,AA101228,4550.0,4550.0
point_of_sale.AA101242,AA101242,10470.0,10470.0
point_of_sale.AA101244,AA101244,1010.0,1010.0
point_of_sale.AA101249,AA101249,25.0,25.0
point_of_sale.AA101258,AA101258,250.0,250.0
point_of_sale.AA101260,AA101260,2870.0,2870.0
point_of_sale.AA101261,AA101261,3510.0,3510.0
point_of_sale.AA101262,AA101262,1210.0,1210.0
point_of_sale.AA101268,AA101268,5295.0,5295.0
point_of_sale.AA101277,AA101277,1900.0,1900.0
point_of_sale.AA101283,AA101283,465.0,465.0
point_of_sale.AA101286,AA101286,8120.0,8120.0
point_of_sale.AA101288,AA101288,1790.0,1790.0
point_of_sale.AA101289,AA101289,5710.0,5710.0
point_of_sale.AA101291,AA101291,2465.0,2465.0
point_of_sale.AA101293,AA101293,780.0,780.0
point_of_sale.AA101294,AA101294,520.0,520.0
point_of_sale.AA101295,AA101295,530.0,530.0
point_of_sale.AA101296,AA101296,820.0,820.0
point_of_sale.AA101297,AA101297,3980.0,3980.0
point_of_sale.AA101322,AA101322,540.0,540.0
point_of_sale.AA101328,AA101328,1530.0,1530.0
point_of_sale.AA101329,AA101329,3480.0,3480.0
point_of_sale.AA101330,AA101330,2100.0,2100.0
point_of_sale.AA101334,AA101334,4050.0,4050.0
point_of_sale.AA101337,AA101337,465.0,465.0
point_of_sale.AA101340,AA101340,805.0,805.0
point_of_sale.AA101345,AA101345,105.0,105.0
point_of_sale.AA101347,AA101347,3580.0,3580.0
point_of_sale.AA101361,AA101361,3305.0,3305.0
point_of_sale.AA101364,AA101364,150.0,150.0
point_of_sale.AA101366,AA101366,320.0,320.0
point_of_sale.AA101370,AA101370,6465.0,6465.0
point_of_sale.AA101373,AA101373,1640.0,1640.0
point_of_sale.AA101384,AA101384,1720.0,1720.0
point_of_sale.AA101385,AA101385,825.0,825.0
point_of_sale.AA101392,AA101392,8370.0,8370.0
point_of_sale.AA101396,AA101396,10.0,10.0
point_of_sale.AA101400,AA101400,105.0,105.0
point_of_sale.AA101401,AA101401,125.0,125.0
point_of_sale.AA101424,AA101424,1250.0,1250.0
point_of_sale.AA101437,AA101437,35.0,35.0
point_of_sale.AA101445,AA101445,15930.0,15930.0
point_of_sale.AA101446,AA101446,16950.0,16950.0
point_of_sale.AA101446K,AA101446K,8440.0,8440.0
point_of_sale.AA101446KA,AA101446KA,23700.0,23700.0
point_of_sale.AA101447,AA101447,750.0,750.0
point_of_sale.AA101448,AA101448,3910.0,3910.0
point_of_sale.AA101463,AA101463,44420.0,44420.0
point_of_sale.AA101464,AA101464,222750.0,222750.0
point_of_sale.AA101466,AA101466,22140.0,22140.0
point_of_sale.AA101468,AA101468,1270.0,1270.0
point_of_sale.AA101470,AA101470,13290.0,13290.0
point_of_sale.AA101471,AA101471,1600.0,1600.0
point_of_sale.AA101472,AA101472,370.0,370.0
point_of_sale.AA101473,AA101473,2560.0,2560.0
point_of_sale.AA101474,AA101474,260.0,260.0
point_of_sale.AA101475,AA101475,380.0,380.0
point_of_sale.AA101478,AA101478,535.0,535.0
point_of_sale.AA101479,AA101479,750.0,750.0
point_of_sale.AA101481,AA101481,1460.0,1460.0
point_of_sale.AA101484,AA101484,380.0,380.0
point_of_sale.AA101491,AA101491,75.0,75.0
point_of_sale.AA101496,AA101496,970.0,970.0
point_of_sale.AA101499,AA101499,7590.0,7590.0
point_of_sale.AA101512,AA101512,2220.0,2220.0
point_of_sale.AA101516,AA101516,485.0,485.0
point_of_sale.AA101535,AA101535,3090.0,3090.0
point_of_sale.AA101552,AA101552,20440.0,20440.0
point_of_sale.AA101555,AA101555,8720.0,8720.0
point_of_sale.AA101560,AA101560,4715.0,4715.0
point_of_sale.AA101564,AA101564,1470.0,1470.0
point_of_sale.AA101565,AA101565,1590.0,1590.0
point_of_sale.AA101567,AA101567,20690.0,20690.0
point_of_sale.AA101569,AA101569,2270.0,2270.0
point_of_sale.AA101570,AA101570,320.0,320.0
point_of_sale.AA101571,AA101571,1275.0,1275.0
point_of_sale.AA101577,AA101577,2290.0,2290.0
point_of_sale.AA101578,AA101578,31710.0,31710.0
point_of_sale.AA101579,AA101579,13810.0,13810.0
point_of_sale.AA101585,AA101585,780.0,780.0
point_of_sale.AA101588,AA101588,7730.0,7730.0
point_of_sale.AA101592,AA101592,11440.0,11440.0
point_of_sale.AA101593,AA101593,20260.0,20260.0
point_of_sale.AA101594,AA101594,390.0,390.0
point_of_sale.AA101595,AA101595,340.0,340.0
point_of_sale.AA101597,AA101597,570.0,570.0
point_of_sale.AA101598,AA101598,18170.0,18170.0
point_of_sale.AA101599,AA101599,12030.0,12030.0
point_of_sale.AA101602,AA101602,3690.0,3690.0
point_of_sale.AA101604,AA101604,750.0,750.0
point_of_sale.AA101614,AA101614,12990.0,12990.0
point_of_sale.AA101622,AA101622,160.0,160.0
point_of_sale.AA101623,AA101623,1500.0,1500.0
point_of_sale.AA101624,AA101624,8970.0,8970.0
point_of_sale.AA101628,AA101628,380.0,380.0
point_of_sale.AA101633,AA101633,13015.0,13015.0
point_of_sale.AA101643,AA101643,10730.0,10730.0
point_of_sale.AA101648,AA101648,13100.0,13100.0
point_of_sale.AA101665,AA101665,135.0,135.0
point_of_sale.AA101666,AA101666,8910.0,8910.0
point_of_sale.AA101667,AA101667,400.0,400.0
point_of_sale.AA101668,AA101668,3620.0,3620.0
point_of_sale.AA101674,AA101674,1110.0,1110.0
point_of_sale.AA101680,AA101680,3330.0,3330.0
point_of_sale.AA101686,AA101686,890.0,890.0
point_of_sale.AA101689,AA101689,45.0,45.0
point_of_sale.AA101692,AA101692,3400.0,3400.0
point_of_sale.AA101706,AA101706,890.0,890.0
point_of_sale.AA101708,AA101708,2130.0,2130.0
point_of_sale.AA101721,AA101721,8370.0,8370.0
point_of_sale.AA101722,AA101722,6840.0,6840.0
point_of_sale.AA101734,AA101734,180.0,180.0
point_of_sale.AA101735,AA101735,49280.0,49280.0
point_of_sale.AA101736,AA101736,4390.0,4390.0
point_of_sale.AA101742,AA101742,1140.0,1140.0
point_of_sale.AA101743,AA101743,2250.0,2250.0
point_of_sale.AA101745,AA101745,2940.0,2940.0
point_of_sale.AA101747,AA101747,45.0,45.0
point_of_sale.AA101750,AA101750,1150.0,1150.0
point_of_sale.AA101750K,AA101750K,1990.0,1990.0
point_of_sale.AA101753,AA101753,2980.0,2980.0
point_of_sale.AA101754,AA101754,23620.0,23620.0
point_of_sale.AA101755,AA101755,28920.0,28920.0
